X,Long,Lat,AreaSKM,Perimeter KM,HII,Elevation_m,County,siteid,sitenames,inMod,WDFWDetection,WDFWReproDetection,WDFWsurvey,eBirdDetect,Percent Canopy Cover,River Indicator,Perimeter Complexity,NLCDCode,Forest Type,Developed Type,Other Type,Open water Type
604,-122.28647,46.15979,0.061,1.479997861,5,904,Cowlitz,604,GOAT MARSH LAKE-Cowlitz,1,0,0,0,0,0,0,5.992336183,42,1,0,0,0
605,-122.28647,46.15979,0.061,1.479997861,5,904,Cowlitz,605,MCBRIDE LAKE-Cowlitz,1,0,0,0,0,0,0,5.992336183,42,1,0,0,0
606,-118.02737,47.10016,0.075,2.035538376,6,525,Adams,606,ADAMS LAKE-Adams,1,0,0,0,0,0,0,7.432735235,71,0,0,1,0
607,-121.72999,46.76952,0.067,1.815778936,13,1510,Lewis,607,BLUE LAKE-Pierce,1,0,0,0,0,0,0,7.01496603,11,0,0,0,1
608,-123.25496,47.47038,16.24818133,61.18547914,13,234,Mason,608,MILDRED LAKES-Mason,1,0,0,0,0,84,0,15.17909876,42,1,0,0,0
609,-122.27125,47.36624,0.07,2.882847742,42,43,King,609,STAR LAKE-King,1,0,0,0,0,0,0,10.89614027,11,0,0,0,1
610,-123.8925,47.93233,0.063,1.478407805,6,924,Clallam,610,BLACKWOOD LAKE-Jefferson,1,0,0,0,0,0,0,5.890117684,11,0,0,0,1
611,-123.58612,47.40614,4.003,28.20845576,13,264,Grays Harbor,611,WYNOOCHEE LAKE-Grays Harbor,1,0,0,0,0,0,0,14.09894177,11,0,0,0,1
612,-121.5695,46.30867,0.086,2.491161722,4,1271,Skamania,612,MUD LAKE-Lewis,1,0,0,0,0,0,0,8.494790964,11,0,0,0,1
613,-122.56891,46.98642,0.231,3.203236914,18,117,Pierce,613,LEWIS LAKE-Thurston,1,0,0,0,0,0,0,6.664737835,42,1,0,0,0
614,-121.75835,45.96323,0.061,1.843189687,0,1151,Skamania,614,FORLORN LAKES-Skamania,1,0,0,0,0,0,0,7.462856902,11,0,0,0,1
615,-122.14755,47.10285,0.051,2.384024317,35,97,Pierce,615,WHITE RIVER-Pierce,1,0,0,0,0,0,1,10.55663711,11,0,0,0,1
616,-121.75835,45.96323,0.061,1.843189687,0,1151,Skamania,616,FORLORN LAKE-Skamania,1,0,0,0,0,0,0,7.462856902,11,0,0,0,1
617,-121.33097,47.42054,0.105893,3.034179875,20,1413,Kittitas,617,GLACIER LAKE-Kittitas,1,0,0,0,0,0,0,9.324116632,11,0,0,0,1
618,-122.39106,48.66496,3.2857445,20.83212576,22,85,Whatcom,618,CAIN LAKE-Whatcom,1,0,0,0,0,42,0,11.49255773,22,0,1,0,0
619,-123.13661,47.23045,0.083,1.991090323,46,82,Mason,619,ISLAND LAKE-Mason,1,0,0,0,0,0,0,6.911175405,11,0,0,0,1
620,-122.08471,48.00438,4.059,17.01677693,42,63,Snohomish,620,LAKE STEVENS-Snohomish,1,0,0,0,0,0,0,8.446324844,11,0,0,0,1
621,-121.99428,47.13409,0.113,3.589234575,24,377,Pierce,621,WICKERSHAM BASIN-Pierce,1,0,0,0,0,54,0,10.6773289,90,0,0,0,1
622,-122.46614,45.97722,15.52803258,73.50460592,18,74,Cowlitz,622,LAKE MERWIN-Clark,1,0,0,0,0,78,0,18.65332842,42,1,0,0,0
623,-121.32732,46.85068,5.4783788,28.00897459,11,1155,Yakima,623,FLAT IRON LAKE-Yakima,1,0,0,0,0,0,0,11.96661119,11,0,0,0,1
624,-121.90337,46.78855,0.13854679,3.064266004,13,1348,Pierce,624,SAINT ANDREWS LAKE-Pierce,1,0,0,0,0,0,0,8.232433458,11,0,0,0,1
625,-121.83148,47.03968,0.087,1.736000086,5,1493,Pierce,625,MARJORIE LAKE-Pierce,1,0,0,0,0,0,0,5.885591502,11,0,0,0,1
626,-122.88827,47.38019,0.296,5.233339582,22,102,Mason,626,PRICKETT LAKE-Mason,1,0,0,0,0,0,0,9.619069458,11,0,0,0,1
627,-121.73479,46.96622,0.04982727,1.307763758,5,1349,Pierce,627,LAKE ETHEL-Pierce,1,0,0,0,0,0,0,5.858625683,11,0,0,0,1
628,-121.72999,46.76952,0.067,1.815778936,13,1510,Lewis,628,SNOW LAKE-Pierce,1,0,0,0,0,0,0,7.01496603,11,0,0,0,1
629,-121.41886,46.73167,0.084,2.728387957,10,1492,Lewis,629,DUMBBELL LAKE-Yakima,1,0,0,0,0,0,0,9.413832809,11,0,0,0,1
630,-119.16634,46.61412,0.249,9.445793358,30,199,Franklin,630,RINGOLD POND-Franklin,1,0,0,0,0,0,0,18.92948362,11,0,0,0,1
631,-119.03789,46.56783,0.193,4.844439499,22,244,Franklin,631,MESA LAKE-Franklin,1,0,0,0,0,0,0,11.02719062,11,0,0,0,1
632,-122.95749,47.335,3.955,26.34865562,18,59,Mason,632,MASON LAKE-Mason,1,0,0,0,0,0,0,13.24906459,11,0,0,0,1
633,-121.6424,48.70775,19.14023582,73.45047069,9,493,Whatcom,633,BAKER LAKE-Whatcom,1,0,0,0,1,63,0,16.7888497,42,1,0,0,0
634,-122.75857,47.42651,0.148,3.893004161,18,110,Kitsap,634,WYE LAKE-Kitsap,1,0,0,0,0,0,0,10.11938246,11,0,0,0,1
635,-121.46053,47.04638,0.07,1.614649346,5,1259,Pierce,635,ECHO LAKE-King,1,0,0,0,0,0,0,6.102800892,11,0,0,0,1
636,-122.35371,47.46468,0.164,2.517843228,28,112,King,636,LAKE BURIEN-King,1,0,0,0,0,0,0,6.217370691,11,0,0,0,1
637,-122.0451,45.61469,0.123,2.702456611,27,70,Skamania,637,LAKE RIVER-Skamania,1,0,0,0,0,0,1,7.705594911,11,0,0,0,1
638,-123.77433,46.96698,0.062,1.747353685,54,4,Grays Harbor,638,WISHKAH RIVER-Grays Harbor,1,0,0,0,0,12,1,7.017541272,52,0,0,1,0
639,-120.88233,45.91846,0.093,1.611208338,6,806,Klickitat,639,CARP LAKE-Klickitat,1,0,0,0,0,42,0,5.283360274,42,1,0,0,0
640,-119.22686,46.91416,0.042,3.75404817,14,268,Grant,640,MCMANNAMAN LAKE-Grant,1,0,0,0,0,0,0,18.31787942,52,0,0,1,0
641,-117.99252,47.11556,0.046,1.577169691,14,539,Adams,641,HORSESHOE LAKE-Whitman,1,0,0,0,0,0,0,7.3535916,71,0,0,1,0
642,-122.45687,46.83434,0.261,5.170494591,22,174,Thurston,642,ELBOW LAKE-Thurston,1,0,0,0,0,0,0,10.1207299,11,0,0,0,1
643,-123.7815,47.92631,0.114,2.079696105,7,1030,Clallam,643,HOH LAKE-Clallam,1,0,0,0,0,0,0,6.159528268,11,0,0,0,1
644,-122.85156,47.52269,0.408,4.32525126,18,167,Kitsap,644,TIGER LAKE-Mason,1,0,0,0,0,0,0,6.77144351,11,0,0,0,1
645,-121.89996,46.88874,0.07,1.49240087,5,1379,Pierce,645,LAKE HELEN-Pierce,1,0,0,0,0,0,0,5.640745082,11,0,0,0,1
646,-123.76301,47.91818,0.042,1.777753173,7,1288,Clallam,646,HAIGS LAKE-Clallam,1,0,0,0,0,0,0,8.674547254,11,0,0,0,1
647,-119.22686,46.91416,0.042,3.75404817,14,268,Grant,647,UPPER GOOSE LAKE-Adams,1,0,0,0,0,0,0,18.31787942,52,0,0,1,0
648,-122.83787,47.56446,0.365,6.445264404,18,189,Kitsap,648,LAKE WILLIAM SYMINGTON-Kitsap,1,0,0,0,0,0,0,10.66827755,11,0,0,0,1
649,-119.19321,46.90314,0.047,2.289281236,14,291,Adams,649,SOUTH TEAL LAKE-Adams,1,0,0,0,0,0,0,10.55966692,11,0,0,0,1
650,-123.15951,47.61939,0.207,3.295548676,14,612,Jefferson,650,HAGEN LAKE-Mason,1,0,0,0,0,0,0,7.243401486,11,0,0,0,1
651,-118.79973,46.29742,0.183,5.81919163,18,148,Franklin,651,DALTON LAKE-Franklin,1,0,0,0,0,0,0,13.60307568,11,0,0,0,1
652,-122.39106,48.66496,3.2857445,20.83212576,22,85,Whatcom,652,REED LAKE-Skagit,1,0,0,0,0,42,0,11.49255773,22,0,1,0,0
653,-122.95591,47.47185,0.10878825,2.716802632,18,136,Mason,653,TWIN LAKES-Mason,1,0,0,0,0,0,0,8.2369626,11,0,0,0,1
654,-122.89339,46.98101,0.066,1.709498347,58,49,Thurston,654,SPRINGER LAKE-Thurston,1,0,0,0,0,25,0,6.654213291,95,0,0,0,1
655,-122.87939,46.98503,0.13,2.670824216,50,51,Thurston,655,MUNN LAKE-Thurston,1,0,0,0,0,0,0,7.407533583,11,0,0,0,1
656,-122.85259,47.92367,0.082,2.294643244,22,205,Jefferson,656,BROWNS LAKE-Jefferson,1,0,0,0,0,0,0,8.013241798,11,0,0,0,1
657,-121.43084,46.8864,0.054,1.494657036,11,1121,Yakima,657,DEWEY LAKE-Pierce,1,0,0,0,0,14,0,6.431979786,90,0,0,0,1
658,-122.88098,46.97985,0.048,1.160551681,50,55,Thurston,658,SHEEHAN LAKE-Thurston,1,0,0,0,0,0,0,5.297169459,11,0,0,0,1
659,-122.14036,46.2728,10.259,34.24185127,0,1049,Skamania,659,HANAFORD LAKE-Skamania,1,0,0,0,0,0,0,10.69066502,31,0,0,1,0
660,-118.57187,47.48915,1.257,22.47277245,5,609,Lincoln,660,COFFEEPOT LAKE-Lincoln,1,0,0,0,0,0,0,20.0442133,11,0,0,0,1
661,-122.56454,47.17058,0.122,1.972140782,56,73,Pierce,661,CHAMBERS BAY-Pierce,1,0,0,0,0,0,0,5.646222634,11,0,0,0,1
662,-121.43084,46.8864,0.054,1.494657036,11,1121,Yakima,662,ELIZABETH LAKE-Pierce,1,0,0,0,0,14,0,6.431979786,90,0,0,0,1
663,-121.58566,48.36941,0.08055881,2.678760967,14,499,Skagit,663,SUIATTLE RIVER-Snohomish,1,0,0,0,0,0,1,9.437944975,11,0,0,0,1
664,-121.73479,46.96622,0.04982727,1.307763758,5,1349,Pierce,664,LONESOME LAKE-Pierce,1,0,0,0,0,0,0,5.858625683,11,0,0,0,1
665,-122.21873,48.44876,0.293,3.613403854,43,10,Skagit,665,BEAVER LAKE-Skagit,1,0,0,0,0,0,0,6.675482985,11,0,0,0,1
666,-121.05383,48.86942,46.81696306,165.3297415,5,983,Whatcom,666,ROSS LAKE-Whatcom,1,0,0,1,0,64,0,24.16291731,42,1,0,0,0
667,-122.23964,46.26493,0.081,3.869880256,1,1016,Cowlitz,667,CASTLE LAKE-Skamania,1,0,0,0,0,0,0,13.5973732,11,0,0,0,1
668,-119.29922,46.87755,0.198,7.954079981,11,232,Adams,668,HUTCHINSON LAKE-Adams,1,0,0,0,0,0,0,17.87546543,52,0,0,1,0
669,-121.71752,46.77052,0.073,1.591998639,13,1474,Lewis,669,JOHNSON LAKE-Lewis,1,0,0,0,0,0,0,5.892251316,11,0,0,0,1
670,-122.39375,46.86956,0.171,2.793610841,22,166,Pierce,670,KREGER LAKE-Pierce,1,0,0,0,0,0,0,6.755661056,11,0,0,0,1
671,-117.18001,48.40603,0.17100633,4.11105973,15,1147,Pend Oreille,671,SOUTH SKOOKUM LAKE-Pend Oreille,1,0,0,1,1,0,0,9.94140332,11,0,0,0,1
672,-121.41314,46.9038,0.237,3.179093378,11,1120,Yakima,672,BASIN LAKE-Pierce,1,0,0,0,0,61,0,6.530239528,90,0,0,0,1
673,-122.18044,47.11592,0.05362241,1.73332849,35,236,Pierce,673,MCMILLIN RESERVOIR NUMBER 1-SOUTH-Pierce,1,0,0,0,0,56,0,7.485274147,95,0,0,0,1
674,-121.83148,47.03968,0.087,1.736000086,5,1493,Pierce,674,OLIVER LAKE-Pierce,1,0,0,0,0,0,0,5.885591502,11,0,0,0,1
675,-121.86207,46.93827,0.452,4.069374637,5,1506,Pierce,675,MOWICH LAKE-Pierce,1,0,0,0,0,0,0,6.052829722,11,0,0,0,1
676,-123.26821,47.6191,0.081,2.375023954,10,1437,Jefferson,676,LAKE LACROSSE-Jefferson,1,0,0,0,0,0,0,8.344983545,11,0,0,0,1
677,-121.5348,46.46632,0.043,1.345797724,6,1449,Lewis,677,HEART LAKE-Lewis,1,0,0,0,0,0,0,6.490012925,11,0,0,0,1
678,-121.42411,47.04123,0.207,3.20402413,5,1228,Pierce,678,FOREST LAKE-King,1,0,0,0,0,0,0,7.042236492,11,0,0,0,1
679,-122.80152,47.97555,0.079,1.596280336,18,145,Jefferson,679,BEAUSITE LAKE-Jefferson,1,0,0,0,0,0,0,5.679310567,11,0,0,0,1
680,-121.5348,46.46632,0.043,1.345797724,6,1449,Lewis,680,CHAMBERS LAKE-Lewis,1,0,0,0,0,0,0,6.490012925,11,0,0,0,1
681,-121.67796,46.73806,0.053,1.408820969,10,1445,Lewis,681,FISH LAKE-Lewis,1,0,0,0,0,0,0,6.119527238,11,0,0,0,1
682,-121.90337,46.78855,0.13854679,3.064266004,13,1348,Pierce,682,GOAT LAKE-Pierce,1,0,0,0,0,0,0,8.232433458,11,0,0,0,1
683,-121.34991,47.06198,0.047,1.912949299,7,1388,Yakima,683,QUINN LAKE-King,1,0,0,0,0,35,0,8.823777138,90,0,0,0,1
684,-121.73479,46.96622,0.04982727,1.307763758,5,1349,Pierce,684,ADELAIDE LAKE-Pierce,1,0,0,0,0,0,0,5.858625683,11,0,0,0,1
685,-122.9125,46.90741,0.254,3.308545457,28,81,Thurston,685,PITMAN LAKE-Thurston,1,0,0,0,0,0,0,6.564781075,11,0,0,0,1
686,-121.47206,46.64065,0.074,2.909405753,10,1094,Lewis,686,SAND LAKE-Lewis,1,0,0,0,0,0,0,10.69518826,11,0,0,0,1
687,-122.27192,46.9146,0.05,1.706559215,14,245,Pierce,687,MUD LAKE-Pierce,1,0,0,0,0,54,0,7.631964826,11,0,0,0,1
688,-123.4343,47.40742,0.073,2.864990985,1,567,Mason,688,SPIDER LAKE-Mason,1,0,0,0,0,0,0,10.60380737,11,0,0,0,1
689,-117.88245,46.98452,0.045,1.624202234,6,490,Whitman,689,JOHNSON LAKE-Whitman,1,0,0,0,0,29,0,7.656562756,11,0,0,0,1
690,-122.23,48.38156,2.16842474,15.45247431,38,55,Skagit,690,DAY LAKE-Skagit,1,0,0,1,0,0,0,10.49363257,11,0,0,0,1
691,-120.00724,46.23658,0.045,3.439352745,42,200,Yakima,691,ROUND LAKE-Yakima,1,0,0,0,0,23,0,16.21326433,90,0,0,0,1
692,-119.94675,47.03897,0.133,3.961405446,11,378,Grant,692,CALICHE LAKES-Kittitas,1,0,0,0,0,0,0,10.86234204,11,0,0,0,1
693,-120.19347,47.67196,29.01939712,174.5300238,35,342,Chelan,693,LAKE CHELAN-Douglas,1,0,0,0,0,0,0,32.39857844,52,0,0,1,0
694,-119.80875,46.83091,0.125,2.780783001,19,165,Grant,694,MERRY LAKE-Grant,1,0,0,0,0,0,0,7.865242067,90,0,0,0,1
695,-122.53706,47.00977,0.044,2.319685858,26,103,Pierce,695,LEWIS LAKE-Pierce,1,0,0,0,0,49,0,11.05866842,90,0,0,0,1
696,-117.75686,47.08787,0.093,2.492196754,18,533,Whitman,696,DUCK LAKE-Whitman,1,0,0,0,0,0,0,8.172235096,11,0,0,0,1
697,-123.70857,48.07791,1.48173162,11.84521928,15,150,Clallam,697,BOULDER LAKE-Clallam,1,0,0,0,0,0,0,9.731019225,11,0,0,0,1
698,-122.56302,47.12986,4.418,28.03439854,60,68,Pierce,698,SEARS LAKE-Pierce,1,0,0,0,0,0,0,13.33762146,11,0,0,0,1
699,-122.93376,47.88158,0.241,4.636701717,12,342,Jefferson,699,LORDS LAKE EAST DAM-Clallam,1,0,0,0,0,0,0,9.444971177,11,0,0,0,1
700,-121.32732,46.85068,5.4783788,28.00897459,11,1155,Yakima,700,LILY LAKE-Yakima,1,0,0,0,0,0,0,11.96661119,11,0,0,0,1
701,-119.46698,47.11275,0.11,3.232605383,21,337,Grant,701,HIAWATHA LAKE-Grant,1,0,0,0,0,0,0,9.746671955,11,0,0,0,1
702,-117.88245,46.98452,0.045,1.624202234,6,490,Whitman,702,HUBER LAKE-Asotin,1,0,0,0,0,29,0,7.656562756,11,0,0,0,1
703,-123.27331,47.04765,0.083,2.132946721,43,82,Grays Harbor,703,STUMP LAKE-Grays Harbor,1,0,0,0,0,0,0,7.403566149,95,0,0,0,1
704,-121.28075,46.62909,0.93960057,11.27434742,15,911,Yakima,704,CRAMER LAKE-Yakima,1,0,0,0,0,0,0,11.63107289,11,0,0,0,1
705,-122.95749,47.335,3.955,26.34865562,18,59,Mason,705,BENSON LAKE-Mason,1,0,0,0,0,0,0,13.24906459,11,0,0,0,1
706,-118.02737,47.10016,0.075,2.035538376,6,525,Adams,706,HORSESHOE LAKE-Adams,1,0,0,0,0,0,0,7.432735235,71,0,0,1,0
707,-118.02737,47.10016,0.075,2.035538376,6,525,Adams,707,SIMS LAKE-Adams,1,0,0,0,0,0,0,7.432735235,71,0,0,1,0
708,-121.72999,46.76952,0.067,1.815778936,13,1510,Lewis,708,ANDERSON LAKE-Pierce,1,0,0,0,0,0,0,7.01496603,11,0,0,0,1
709,-121.62079,46.13284,0.114,2.822950113,0,1059,Skamania,709,BIRD LAKE-Skamania,1,0,0,0,0,74,0,8.360856656,90,0,0,0,1
710,-122.30989,45.56461,0.059,2.479226347,50,9,Clark,710,CAMP KWONEESUM DAM-Skamania,1,0,0,0,0,35,0,10.20681334,95,0,0,0,1
711,-122.77142,47.5432,0.26724407,5.728946679,18,246,Kitsap,711,UNION RIVER RESERVOIR-Kitsap,1,0,0,0,0,60,1,11.08206624,31,0,0,1,0
712,-122.29414,46.49087,45.423,110.7151862,13,363,Lewis,712,DAVIS LAKE-Lewis,1,0,0,0,0,85,0,16.42741724,42,1,0,0,0
713,-121.56437,45.69238,78.48903252,330.687422,46,195,Skamania,713,LITTLE BLACK LAKE-Skamania,1,0,0,0,0,0,0,37.32614927,21,0,1,0,0
714,-119.03123,46.66582,0.073,2.61157099,14,282,Franklin,714,CAMP LAKES-Franklin,1,0,0,0,0,0,0,9.665857887,11,0,0,0,1
715,-122.45687,46.83434,0.261,5.170494591,22,174,Thurston,715,BASS LAKE-Thurston,1,0,0,0,0,0,0,10.1207299,11,0,0,0,1
716,-122.68675,46.78653,2.235,20.29568582,14,175,Thurston,716,SKOOKUMCHUCK RESERVOIR-Thurston,1,0,0,0,0,0,0,13.5757855,11,0,0,0,1
717,-117.60624,48.85925,0.775,8.20321778,16,617,Stevens,717,DEEP LAKE-Stevens,1,0,0,0,0,0,0,9.318229235,11,0,0,0,1
718,-122.46614,45.97722,15.52803258,73.50460592,18,74,Cowlitz,718,THOMAS LAKE-Clark,1,0,0,0,0,78,0,18.65332842,42,1,0,0,0
719,-121.34991,47.06198,0.047,1.912949299,7,1388,Yakima,719,GREENWATER LAKES-Pierce,1,0,0,0,0,35,0,8.823777138,90,0,0,0,1
720,-122.30989,45.56461,0.059,2.479226347,50,9,Clark,720,CAMP KWONEESUM DAM-Clark,1,0,0,0,0,35,0,10.20681334,95,0,0,0,1
721,-122.00936,48.32077,3.37,19.10779428,16,299,Skagit,721,NORTH FORK STILLAGUAMISH RIVER-Skagit,1,0,0,0,0,0,1,10.40867879,11,0,0,0,1
722,-124.32765,48.06687,1.992,11.99370931,13,151,Clallam,722,THUNDER LAKE-Clallam,1,0,0,0,0,0,0,8.497845907,11,0,0,0,1
723,-122.46934,46.8933,0.452,3.785322307,14,115,Pierce,723,CRANBERRY LAKE-Pierce,1,0,0,0,0,0,0,5.630327363,11,0,0,0,1
724,-117.88245,46.98452,0.045,1.624202234,6,490,Whitman,724,HERGERT LAKE-Whitman,1,0,0,0,0,29,0,7.656562756,11,0,0,0,1
725,-121.5348,46.46632,0.043,1.345797724,6,1449,Lewis,725,GOAT LAKE-Lewis,1,0,0,0,0,0,0,6.490012925,11,0,0,0,1
726,-121.43084,46.8864,0.054,1.494657036,11,1121,Yakima,726,PLACER LAKE-Yakima,1,0,0,0,0,14,0,6.431979786,90,0,0,0,1
727,-121.41314,46.9038,0.237,3.179093378,11,1120,Yakima,727,PLACER LAKE-Pierce,1,0,0,0,0,61,0,6.530239528,90,0,0,0,1
728,-121.59648,46.27815,0.132,2.076366754,4,1363,Skamania,728,COUNCIL LAKE-Skamania,1,0,0,0,0,0,0,5.715011398,11,0,0,0,1
729,-121.46317,46.41703,1.544,8.127372266,6,1232,Lewis,729,TWO LAKES-Lewis,1,0,0,0,0,0,0,6.540734258,11,0,0,0,1
730,-121.41314,46.9038,0.237,3.179093378,11,1120,Yakima,730,BASIN LAKE-Yakima,1,0,0,0,0,61,0,6.530239528,90,0,0,0,1
731,-122.85406,47.94627,0.091,1.816700699,22,170,Jefferson,731,PETERSON LAKE-Jefferson,1,0,0,0,0,0,0,6.022304175,11,0,0,0,1
732,-117.85634,47.03128,0.093,2.890425431,6,522,Whitman,732,CHERRY COVE LAKE-Whitman,1,0,0,0,0,0,0,9.478078371,95,0,0,0,1
733,-123.34487,47.89038,0.051,1.702843614,9,1461,Clallam,733,CLAYWOOD LAKE-Jefferson,1,0,0,0,0,0,0,7.540318262,11,0,0,0,1
734,-123.34487,47.89038,0.051,1.702843614,9,1461,Clallam,734,CEDAR LAKE-Clallam,1,0,0,0,0,0,0,7.540318262,11,0,0,0,1
735,-122.25722,46.9628,0.11907243,2.23340902,22,193,Pierce,735,BYRON LAKE-Pierce,1,0,0,0,0,0,0,6.472359884,11,0,0,0,1
736,-123.63969,47.84663,0.054,1.450694962,7,1225,Jefferson,736,ELK LAKE-Jefferson,1,0,0,0,0,0,0,6.242797142,11,0,0,0,1
737,-121.3873,46.64269,0.169,2.820435074,27,1413,Yakima,737,SAND LAKE-Yakima,1,0,0,0,0,0,0,6.860768329,11,0,0,0,1
738,-122.7752,47.91488,0.061,1.468814211,22,166,Jefferson,738,LUDLOW LAKE-Jefferson,1,0,0,0,0,0,0,5.947054907,11,0,0,0,1
739,-122.57102,46.85204,1.32157683,10.36966479,22,131,Thurston,739,LAKE LAWRENCE-Thurston,1,0,0,0,0,0,0,9.020248651,11,0,0,0,1
740,-121.34991,47.06198,0.047,1.912949299,7,1388,Yakima,740,TWENTYEIGHT MILE LAKE-King,1,0,0,0,0,35,0,8.823777138,90,0,0,0,1
741,-117.31266,48.98679,0.082,2.065364566,13,820,Pend Oreille,741,CRESCENT LAKE-Pend Oreille,1,1,1,1,0,0,0,7.212565925,11,0,0,0,1
742,-118.13872,48.90469,0.348,6.858945061,12,623,Stevens,742,SUMMIT LAKE-Stevens,1,0,0,1,0,0,0,11.6270008,11,0,0,0,1
743,-121.03657,48.95983,0.393,4.988602509,9,878,Whatcom,743,HOZOMEEN LAKE-Whatcom,1,1,1,1,0,0,0,7.957609541,11,0,0,0,1
744,-117.35536,48.9175,0.092,1.840864481,13,792,Pend Oreille,744,LEDBETTER LAKE-Pend Oreille,1,1,1,1,0,0,0,6.069150465,11,0,0,0,1
745,-119.51805,48.88331,1.732,13.28964106,10,568,Okanogan,745,WANNACUT LAKE-Okanogan,1,1,1,1,0,0,0,10.09809164,11,0,0,0,1
746,-118.97474,48.85236,0.116,3.518980189,10,967,Okanogan,746,BEAVER LAKE-Okanogan,1,1,1,1,0,25,0,10.3320816,11,0,0,0,1
747,-118.99078,48.86081,0.109,3.772622391,10,953,Okanogan,747,BETH LAKE-Okanogan,1,1,1,1,0,26,0,11.42694374,11,0,0,0,1
748,-118.66595,48.73373,3.482,37.58578055,22,739,Ferry,748,EMPIRE LAKE-Ferry,1,0,0,1,0,0,0,20.14230604,11,0,0,0,1
749,-118.23073,48.73842,0.062,1.554863163,9,1377,Ferry,749,DAVIS LAKE-Ferry,1,0,0,1,0,0,0,6.244480731,11,0,0,0,1
750,-117.47259,48.65693,0.08917912,2.104793218,13,979,Pend Oreille,750,NILE LAKE-Pend Oreille,1,0,0,1,0,0,0,7.048193918,11,0,0,0,1
751,-117.54026,48.62428,0.65042191,6.802033216,15,965,Stevens,751,LAKE THOMAS-Stevens,1,0,0,1,0,0,0,8.43414702,11,0,0,0,1
752,-117.3313,48.61347,0.17672973,3.969299233,21,923,Pend Oreille,752,YOCUM LAKE-Pend Oreille,1,1,0,1,0,0,0,9.441892104,11,0,0,0,1
753,-117.55377,48.57652,0.083,1.98502908,7,958,Stevens,753,COFFIN LAKE-Stevens,1,1,1,1,0,0,0,6.890136522,11,0,0,0,1
754,-118.8131,48.52206,0.08,1.829615208,7,1037,Ferry,754,FERRY LAKE-Ferry,1,1,0,1,0,0,0,6.468666603,11,0,0,0,1
755,-118.81319,48.49617,0.05003797,2.082090656,7,1039,Ferry,755,LONG LAKE-Ferry,1,1,0,1,0,0,0,9.307858962,11,0,0,0,1
756,-118.83806,48.51277,0.217,3.981996261,7,1123,Ferry,756,SWAN LAKE-Ferry,1,1,0,1,0,0,0,8.548127298,11,0,0,0,1
757,-117.18001,48.40603,0.17100633,4.11105973,15,1147,Pend Oreille,757,NORTH SKOOKUM LAKE-Pend Oreille,1,0,0,1,0,0,0,9.94140332,11,0,0,0,1
758,-118.38137,48.28734,2.97277548,10.89265501,9,781,Ferry,758,NORTH TWIN LAKE-Ferry,1,0,0,0,0,0,0,6.317608276,11,0,0,0,1
759,-118.3226,48.29226,0.196,2.573405655,13,693,Ferry,759,ROUND LAKE-Ferry,1,0,0,0,0,0,0,5.812730868,11,0,0,0,1
760,-118.38631,48.26284,3.74974208,14.72368525,5,782,Ferry,760,SOUTH TWIN LAKE-Ferry,1,0,0,0,0,0,0,7.603539852,11,0,0,0,1
761,-124.63722,48.09474,30.081,76.0542511,10,12,Clallam,761,LAKE OZETTE-Clallam,1,1,1,1,0,0,0,13.86683537,11,0,0,0,1
762,-121.72465,47.70948,0.09,1.810085236,14,523,King,762,LYNCH LAKE-King,1,0,0,0,0,0,0,6.033617455,11,0,0,0,1
763,-121.74242,47.66012,0.064,1.62972288,10,422,King,763,MUD LAKE-King,1,0,0,0,0,0,0,6.442045321,11,0,0,0,1
764,-121.72776,47.64581,0.099,2.027260165,10,388,King,764,BLACK LAKE-King,1,0,0,0,0,0,0,6.443055754,11,0,0,0,1
765,-121.66796,47.60421,1.197,8.751555409,6,677,King,765,CALLIGAN LAKE-King,1,1,0,1,0,0,0,7.999045582,11,0,0,0,1
766,-121.75582,47.58381,0.17212273,3.400273016,10,318,King,766,KLAUS LAKE-King,1,0,0,0,0,0,0,8.195862735,11,0,0,0,1
767,-121.6759,47.56971,0.928,6.305822055,10,665,King,767,HANCOCK LAKE-King,1,0,0,0,0,0,0,6.545875231,11,0,0,0,1
768,-121.73783,47.41056,0.72519806,7.974110455,13,503,King,768,CHESTER MORSE-King,1,1,1,1,0,0,0,9.363838835,11,0,0,0,1
769,-121.73204,47.2998,0.22772663,3.146610282,4,703,King,769,EAGLE LAKE-King,1,0,0,0,0,0,0,6.593804216,11,0,0,0,1
770,-121.76091,47.26879,3.17266028,32.26095239,4,345,King,770,HOWARD HANSON RESERVOIR-King,1,0,0,0,0,20,0,18.11195783,71,0,0,1,0
771,-117.54325,48.61463,0.19479032,3.565488755,15,974,Stevens,771,GILLETTE LAKE-Stevens,1,0,0,1,0,0,0,8.078586614,11,0,0,0,1
772,-117.62202,48.27167,0.15943084,4.052582193,8,954,Stevens,772,HORSESHOE LAKE-Stevens,1,0,0,1,0,0,0,10.14952376,11,0,0,0,1
773,-123.81816,48.06794,20.32306839,56.63407558,15,570,Clallam,773,LAKE CRESCENT-Clallum,1,0,0,1,0,81,0,12.56270543,43,1,0,0,0
774,-124.32765,48.06687,1.992,11.99370931,13,151,Clallam,774,LAKE PLEASANT-Clallum,1,0,0,1,0,0,0,8.497845907,11,0,0,0,1
775,-117.87218,48.49639,0.082,2.784990196,14,691,Stevens,775,ROCKY LAKE-Stevens,1,0,0,1,0,58,0,9.725607631,42,1,0,0,0
